cust_id,month_from_purchase,store_id,age_when_purchase,gender_id,city_code
268946,106.77777777777777,1.3333333333333333,22.666666666666668,1.0,1.0
268951,102.0,1.0,27.333333333333332,0.0,10.0
268952,103.6,0.4,29.8,1.0,2.0
268953,106.25,1.25,25.5,1.0,5.0
268956,110.33333333333333,1.3333333333333333,27.666666666666668,0.0,6.0
268958,106.8,0.6,35.8,1.0,5.0
268961,107.66666666666667,0.6666666666666666,35.333333333333336,0.0,3.0
268964,112.0,0.25,32.0,0.0,6.0
268968,103.8,1.0,28.8,0.0,3.0
268969,103.66666666666667,1.0,26.0,0.0,3.0
268972,108.83333333333333,1.8333333333333333,24.666666666666668,0.0,10.0
268973,105.66666666666667,1.5,38.333333333333336,1.0,8.0
268974,103.33333333333333,1.0,22.0,0.0,9.0
268975,99.33333333333333,1.6666666666666667,36.666666666666664,1.0,6.0
268977,106.25,1.0,26.5,0.0,9.0
268981,105.75,1.75,38.25,0.0,7.0
268983,102.33333333333333,1.6666666666666667,31.333333333333332,0.0,3.0
268984,104.33333333333333,1.6666666666666667,34.166666666666664,0.0,2.0
268987,106.0,0.5,26.0,1.0,6.0
268991,99.0,1.4444444444444444,22.88888888888889,0.0,3.0
268992,98.0,0.4,25.0,1.0,3.0
268994,103.4,0.4,27.2,1.0,10.0
268995,100.71428571428571,1.2857142857142858,36.285714285714285,0.0,1.0
268996,94.33333333333333,1.6666666666666667,29.333333333333332,1.0,4.0
268997,102.75,0.75,26.25,1.0,2.0
268998,107.16666666666667,1.6666666666666667,41.666666666666664,1.0,7.0
269001,103.71428571428571,0.42857142857142855,35.857142857142854,0.0,1.0
269002,103.71428571428571,1.0,37.142857142857146,0.0,10.0
269003,99.85714285714286,0.8571428571428571,39.0,0.0,6.0
269005,99.71428571428571,1.7142857142857142,34.857142857142854,0.0,7.0
269006,97.33333333333333,2.6666666666666665,33.666666666666664,0.0,2.0
269007,96.66666666666667,1.6666666666666667,39.333333333333336,0.0,3.0
269008,98.5,0.5,42.75,1.0,6.0
269010,99.0,1.0,39.4,1.0,2.0
269013,101.8,1.4,40.0,0.0,1.0
269014,103.8,0.6,32.4,1.0,3.0
269015,107.71428571428571,0.14285714285714285,20.714285714285715,1.0,6.0
269016,101.125,0.75,29.25,1.0,8.0
269018,95.0,2.0,23.0,0.0,8.0
269019,99.16666666666667,1.1666666666666667,32.5,1.0,5.0
269020,93.2,0.6,41.4,0.0,4.0
269024,96.25,1.0,33.5,1.0,8.0
269026,102.66666666666667,1.0,19.666666666666668,1.0,10.0
269028,101.33333333333333,1.3333333333333333,30.0,1.0,2.0
269033,110.4,2.8,38.8,0.0,6.0
269034,101.33333333333333,1.6666666666666667,40.0,0.0,10.0
269036,106.25,0.75,40.25,1.0,2.0
269038,100.0,0.6666666666666666,28.666666666666668,0.0,1.0
269042,91.16666666666667,2.0,35.0,1.0,3.0
269046,107.0,2.0,31.666666666666668,0.0,4.0
269047,97.2,0.8,24.0,0.0,4.0
269049,106.6,0.6,25.6,0.0,9.0
269050,104.22222222222223,0.7777777777777778,27.666666666666668,0.0,1.0
269051,96.66666666666667,1.1666666666666667,37.833333333333336,0.0,2.0
269053,107.0,0.6,26.6,0.0,9.0
269054,97.4,2.0,27.8,0.0,5.0
269055,103.0,1.3333333333333333,34.833333333333336,0.0,4.0
269057,97.0,1.5,25.5,0.0,5.0
269058,104.33333333333333,1.3333333333333333,41.0,0.0,8.0
269060,96.75,2.0,27.25,0.0,5.0
269063,105.66666666666667,0.6666666666666666,38.666666666666664,0.0,3.0
269066,114.66666666666667,1.0,32.666666666666664,0.0,6.0
269068,110.66666666666667,0.0,32.666666666666664,1.0,6.0
269069,106.0,2.3333333333333335,31.333333333333332,1.0,9.0
269073,98.0,0.625,31.375,0.0,10.0
269076,102.75,1.5,36.25,1.0,4.0
269078,104.66666666666667,1.0,25.0,1.0,10.0
269079,99.33333333333333,1.6666666666666667,26.333333333333332,1.0,4.0
269080,109.2,1.6,27.4,0.0,5.0
269083,98.66666666666667,0.6666666666666666,34.333333333333336,1.0,7.0
269085,109.6,1.0,27.8,0.0,8.0
269087,110.8,1.4,35.2,0.0,3.0
269088,101.25,1.5,39.5,0.0,8.0
269089,106.33333333333333,2.0,32.0,0.0,3.0
269090,89.66666666666667,1.6666666666666667,34.666666666666664,0.0,7.0
269091,104.2,1.8,41.6,1.0,10.0
269094,104.0,1.6,32.0,0.0,7.0
269095,103.66666666666667,1.0,23.0,1.0,2.0
269096,106.75,1.5,21.75,0.0,5.0
269098,102.33333333333333,2.0,20.333333333333332,1.0,9.0
269100,103.25,1.0,34.25,1.0,7.0
269101,96.5,1.25,32.75,0.0,7.0
269104,100.71428571428571,2.2857142857142856,36.857142857142854,1.0,9.0
269106,100.0,1.0,35.333333333333336,0.0,3.0
269111,110.2,1.0,22.6,0.0,6.0
269117,95.16666666666667,0.6666666666666666,34.0,0.0,9.0
269118,103.4,1.6,40.6,1.0,6.0
269119,100.4,2.0,21.6,1.0,10.0
269120,107.0,1.4,32.2,0.0,8.0
269122,98.5,0.8333333333333334,37.833333333333336,0.0,1.0
269124,103.0,1.8,40.6,0.0,3.0
269125,105.5,1.25,29.5,1.0,4.0
269132,111.0,2.3333333333333335,23.333333333333332,1.0,2.0
269133,105.5,0.5,26.0,1.0,10.0
269134,107.6,1.8,26.4,0.0,1.0
269135,93.33333333333333,1.6666666666666667,29.333333333333332,1.0,10.0
269136,105.66666666666667,0.7777777777777778,35.888888888888886,0.0,4.0
269139,106.625,1.625,41.125,0.0,3.0
269140,103.2,0.8,33.0,1.0,9.0
269141,111.0,1.0,21.666666666666668,1.0,5.0
269142,95.4,0.6,38.8,1.0,7.0
269143,106.16666666666667,0.8333333333333334,20.5,0.0,8.0
269145,106.75,2.0,19.0,0.0,1.0
269146,117.0,1.3333333333333333,26.333333333333332,0.0,1.0
269147,103.2,1.0,21.6,0.0,10.0
269148,109.33333333333333,1.6666666666666667,33.666666666666664,0.0,9.0
269151,104.75,0.75,31.0,1.0,2.0
269155,103.71428571428571,1.5714285714285714,20.142857142857142,0.0,6.0
269158,106.6,1.4,20.2,1.0,3.0
269160,100.33333333333333,1.3333333333333333,41.0,1.0,1.0
269161,108.75,1.0,29.5,0.0,10.0
269162,90.25,1.0,24.25,0.0,3.0
269165,114.66666666666667,0.6666666666666666,21.666666666666668,0.0,4.0
269168,105.28571428571429,0.7142857142857143,31.142857142857142,1.0,3.0
269171,105.0,1.75,31.0,1.0,9.0
269172,104.5,0.625,38.875,1.0,4.0
269173,102.0,1.2,22.2,1.0,5.0
269174,106.6,1.2,32.4,1.0,1.0
269175,105.66666666666667,1.1666666666666667,35.0,1.0,2.0
269178,102.57142857142857,0.2857142857142857,25.0,1.0,4.0
269181,110.5,1.1666666666666667,26.5,0.0,1.0
269182,96.75,0.75,23.5,0.0,1.0
269183,105.25,1.0,26.0,0.0,5.0
269184,99.75,1.0,37.5,1.0,4.0
269188,95.0,1.3333333333333333,37.166666666666664,1.0,2.0
269189,102.44444444444444,0.5555555555555556,39.111111111111114,1.0,9.0
269190,99.25,2.5,30.75,1.0,3.0
269191,104.0,1.5,33.0,1.0,8.0
269192,107.0,2.2,27.6,0.0,1.0
269193,100.5,0.9,33.1,1.0,6.0
269194,107.5,0.0,26.5,0.0,9.0
269195,106.5,1.0,28.75,0.0,5.0
269196,104.33333333333333,1.3333333333333333,37.0,0.0,8.0
269200,96.0,0.6,30.2,0.0,2.0
269201,110.0,2.0,20.666666666666668,0.0,9.0
269205,103.5,1.75,28.25,0.0,2.0
269211,102.75,2.25,35.75,1.0,6.0
269212,105.8,1.6,24.8,0.0,3.0
269213,96.2,1.4,36.4,0.0,3.0
269214,102.75,1.25,34.25,1.0,9.0
269216,104.54545454545455,1.0,33.27272727272727,0.0,7.0
269218,105.5,2.25,41.25,0.0,8.0
269219,99.0,0.6,20.0,0.0,8.0
269221,101.33333333333333,1.0,29.666666666666668,1.0,10.0
269223,97.0,0.8333333333333334,35.666666666666664,1.0,6.0
269225,101.8,0.7,24.7,0.0,9.0
269228,100.71428571428571,0.7142857142857143,28.285714285714285,1.0,6.0
269232,108.0,3.0,36.666666666666664,1.0,1.0
269233,103.66666666666667,1.8888888888888888,30.555555555555557,0.0,9.0
269235,104.0,0.6,41.9,1.0,4.0
269236,104.125,1.875,33.5,0.0,1.0
269239,100.0,1.6666666666666667,29.333333333333332,1.0,7.0
269240,96.5,0.75,20.5,1.0,9.0
269241,103.42857142857143,1.0,19.714285714285715,1.0,4.0
269244,89.66666666666667,1.0,42.0,1.0,8.0
269245,102.16666666666667,1.4166666666666667,41.333333333333336,0.0,4.0
269246,97.5,1.0,20.5,0.0,5.0
269249,102.2,2.4,21.0,0.0,2.0
269250,105.75,2.75,27.75,0.0,5.0
269252,98.66666666666667,1.3333333333333333,24.333333333333332,1.0,3.0
269253,101.625,0.625,35.375,0.0,2.0
269254,101.75,0.75,33.25,1.0,7.0
269257,101.6,1.6,23.8,0.0,4.0
269259,93.25,1.5,40.0,1.0,7.0
269260,111.625,0.25,29.75,1.0,5.0
269261,101.5,1.8333333333333333,40.833333333333336,1.0,7.0
269264,101.14285714285714,1.2857142857142858,20.0,1.0,6.0
269266,107.625,2.375,36.875,1.0,9.0
269267,105.2,1.0,31.4,0.0,7.0
269269,103.85714285714286,1.4285714285714286,31.428571428571427,0.0,1.0
269270,100.75,2.25,28.0,1.0,10.0
269273,91.33333333333333,1.1666666666666667,27.333333333333332,1.0,7.0
269274,100.33333333333333,1.0,28.666666666666668,1.0,4.0
269275,102.5,2.25,32.25,0.0,3.0
269279,107.28571428571429,0.8571428571428571,38.285714285714285,0.0,3.0
269282,113.0,1.0,38.0,0.0,2.0
269283,96.0,2.2,38.4,1.0,3.0
269285,91.66666666666667,1.3333333333333333,39.666666666666664,1.0,7.0
269286,102.33333333333333,0.6666666666666666,26.0,0.0,1.0
269291,113.42857142857143,0.14285714285714285,37.57142857142857,1.0,4.0
269293,103.75,0.75,28.5,0.0,2.0
269296,115.0,0.5,23.75,1.0,3.0
269297,104.75,0.75,40.25,0.0,6.0
269299,103.125,1.0,37.75,1.0,6.0
269300,99.8,0.6,21.2,0.0,7.0
269301,104.2,2.2,29.6,1.0,1.0
269302,100.33333333333333,0.6666666666666666,28.0,1.0,4.0
269304,106.2,0.8,25.1,1.0,5.0
269305,101.33333333333333,1.3333333333333333,32.666666666666664,0.0,8.0
269306,93.8,2.0,40.4,0.0,6.0
269307,101.25,1.75,37.0,0.0,1.0
269310,103.75,2.0,40.0,0.0,4.0
269311,97.4,1.4,35.4,1.0,2.0
269313,100.66666666666667,1.0,27.333333333333332,1.0,8.0
269315,110.0,2.3333333333333335,40.333333333333336,0.0,2.0
269316,98.66666666666667,1.6666666666666667,31.666666666666668,0.0,8.0
269318,100.28571428571429,0.8571428571428571,30.571428571428573,0.0,4.0
269320,106.875,1.5,30.75,1.0,3.0
269325,107.75,0.25,20.5,0.0,10.0
269327,107.0,1.0,31.833333333333332,1.0,9.0
269328,96.5,2.25,35.5,0.0,7.0
269329,99.4,1.0,31.2,0.0,4.0
269330,111.83333333333333,1.6666666666666667,32.833333333333336,0.0,7.0
269331,98.33333333333333,1.0,30.166666666666668,0.0,5.0
269332,99.6,1.2,33.8,0.0,5.0
269333,97.25,0.75,33.75,1.0,5.0
269337,101.0,2.75,27.0,0.0,3.0
269338,107.6,1.4,26.6,1.0,8.0
269345,107.71428571428571,0.5714285714285714,41.714285714285715,1.0,10.0
269348,93.8,0.8,24.0,0.0,9.0
269350,109.0,0.5,22.5,1.0,5.0
269352,105.0,2.0,39.5,1.0,3.0
269355,101.83333333333333,1.3333333333333333,31.833333333333332,1.0,10.0
269356,102.0,1.75,23.25,0.0,6.0
269357,105.75,0.5,40.75,0.0,9.0
269361,98.44444444444444,1.6666666666666667,39.55555555555556,1.0,10.0
269362,101.25,1.25,28.25,0.0,1.0
269363,94.0,2.0,33.0,1.0,1.0
269365,94.28571428571429,0.5714285714285714,20.714285714285715,0.0,8.0
269366,101.66666666666667,0.6666666666666666,37.666666666666664,1.0,3.0
269367,99.33333333333333,1.1666666666666667,32.666666666666664,0.0,4.0
269368,105.33333333333333,1.0,32.333333333333336,1.0,9.0
269370,91.85714285714286,1.2857142857142858,26.142857142857142,1.0,6.0
269372,97.4,1.6,32.6,0.0,6.0
269373,102.0,2.3333333333333335,29.0,1.0,3.0
269375,108.75,2.0,19.5,1.0,7.0
269376,107.75,0.5,39.0,1.0,8.0
269377,108.66666666666667,1.5,31.5,0.0,7.0
269385,99.66666666666667,0.6666666666666666,31.666666666666668,0.0,2.0
269386,101.33333333333333,1.0,32.0,0.0,5.0
269387,96.3,1.2,22.9,1.0,10.0
269388,99.7,0.9,37.0,0.0,3.0
269390,99.2,0.8,32.0,0.0,3.0
269392,98.85714285714286,1.0,36.42857142857143,0.0,2.0
269393,96.66666666666667,1.0,22.0,0.0,1.0
269394,103.0,1.25,31.5,0.0,4.0
269396,105.66666666666667,1.6666666666666667,40.333333333333336,0.0,3.0
269399,103.5,1.25,34.25,1.0,6.0
269400,92.0,0.6666666666666666,22.666666666666668,1.0,3.0
269403,105.5,0.75,25.25,0.0,8.0
269407,99.25,0.5,34.5,1.0,1.0
269409,104.5,1.75,24.0,1.0,1.0
269411,103.0,0.75,37.75,1.0,1.0
269413,100.0,1.6,29.8,0.0,8.0
269417,96.66666666666667,1.6666666666666667,34.666666666666664,0.0,7.0
269420,100.57142857142857,1.5714285714285714,34.714285714285715,1.0,8.0
269422,102.25,1.5,23.5,0.0,6.0
269423,97.5,1.75,29.25,1.0,1.0
269432,104.0,2.6666666666666665,35.666666666666664,1.0,3.0
269437,105.0,1.5,27.75,0.0,3.0
269438,101.0,1.6666666666666667,34.666666666666664,1.0,4.0
269439,102.0,0.6,37.0,1.0,9.0
269440,113.57142857142857,0.8571428571428571,34.857142857142854,1.0,5.0
269441,107.33333333333333,1.0,33.333333333333336,0.0,2.0
269442,104.75,1.0,26.25,0.0,2.0
269445,104.75,0.75,30.5,0.0,7.0
269447,109.66666666666667,2.3333333333333335,36.666666666666664,1.0,9.0
269449,101.53846153846153,1.1538461538461537,42.23076923076923,0.0,6.0
269451,105.14285714285714,1.2857142857142858,30.0,0.0,4.0
269452,95.0,1.6666666666666667,33.333333333333336,1.0,2.0
269453,107.25,1.0,20.75,0.0,3.0
269454,108.33333333333333,1.3333333333333333,24.666666666666668,0.0,1.0
269455,95.83333333333333,1.3333333333333333,22.5,1.0,1.0
269457,91.33333333333333,1.6666666666666667,33.666666666666664,0.0,1.0
269459,110.2,1.6,28.4,0.0,2.0
269460,91.5,1.75,32.5,0.0,9.0
269463,104.875,1.0,32.5,1.0,3.0
269466,97.83333333333333,1.0,39.333333333333336,1.0,6.0
269471,104.9,1.0,41.5,1.0,2.0
269472,103.25,1.25,23.0,1.0,3.0
269473,105.66666666666667,1.0,40.666666666666664,0.0,4.0
269474,99.4,1.4,36.6,0.0,2.0
269476,97.75,0.75,36.75,0.0,1.0
269479,98.6,0.6,21.6,0.0,8.0
269480,97.2,1.2,30.8,1.0,8.0
269481,105.33333333333333,1.8333333333333333,30.5,0.0,1.0
269482,116.66666666666667,1.6666666666666667,33.333333333333336,1.0,3.0
269483,105.16666666666667,2.1666666666666665,25.333333333333332,0.0,2.0
269484,99.0,0.5,27.0,1.0,2.0
269485,108.0,1.2,29.6,1.0,10.0
269490,99.0,2.0,40.333333333333336,0.0,5.0
269491,105.0,1.25,31.0,1.0,8.0
269495,105.5,1.3333333333333333,20.5,1.0,6.0
269497,97.16666666666667,0.3333333333333333,39.166666666666664,0.0,7.0
269498,108.16666666666667,0.3333333333333333,35.666666666666664,1.0,7.0
269499,103.0,1.5,24.0,0.0,6.0
269500,97.75,1.0,37.5,0.0,10.0
269501,106.16666666666667,1.3333333333333333,31.5,0.0,2.0
269503,102.0,0.8571428571428571,27.285714285714285,0.0,3.0
269506,101.0,1.0,26.2,0.0,2.0
269508,108.66666666666667,0.0,29.333333333333332,0.0,4.0
269509,102.33333333333333,1.6666666666666667,32.666666666666664,1.0,4.0
269511,103.8,1.8,29.0,0.0,5.0
269513,101.16666666666667,1.1666666666666667,37.5,0.0,7.0
269514,108.85714285714286,1.1428571428571428,27.714285714285715,0.0,9.0
269516,101.75,2.5,29.0,1.0,10.0
269518,99.4,0.6,31.8,0.0,2.0
269519,100.8,0.2,19.8,0.0,9.0
269520,109.2,2.4,19.2,0.0,10.0
269521,97.25,0.75,29.0,0.0,1.0
269524,102.42857142857143,0.7142857142857143,22.285714285714285,1.0,5.0
269526,102.0,1.3333333333333333,31.333333333333332,1.0,7.0
269528,101.5,1.6666666666666667,40.333333333333336,0.0,7.0
269529,101.28571428571429,0.5714285714285714,22.428571428571427,1.0,8.0
269532,103.33333333333333,0.3333333333333333,35.666666666666664,1.0,9.0
269533,107.83333333333333,1.5,24.0,1.0,9.0
269536,96.25,1.125,22.75,0.0,5.0
269537,90.0,1.0,24.666666666666668,1.0,5.0
269539,104.25,2.375,20.125,1.0,7.0
269541,107.28571428571429,1.0,33.42857142857143,1.0,8.0
269544,111.83333333333333,1.0,28.833333333333332,1.0,2.0
269545,100.0,1.3333333333333333,27.333333333333332,0.0,7.0
269546,109.28571428571429,1.4285714285714286,38.285714285714285,0.0,3.0
269547,108.83333333333333,0.6666666666666666,34.833333333333336,1.0,4.0
269555,102.44444444444444,1.1111111111111112,38.55555555555556,1.0,7.0
269559,96.75,0.5,40.75,0.0,1.0
269561,103.25,1.5,26.75,1.0,4.0
269563,100.14285714285714,0.7142857142857143,37.0,1.0,5.0
269564,102.0,1.3333333333333333,19.666666666666668,1.0,4.0
269565,102.6,0.2,38.2,0.0,9.0
269568,109.6,1.2,39.6,0.0,2.0
269570,109.16666666666667,1.8333333333333333,21.5,1.0,7.0
269573,101.4,0.4,25.4,0.0,8.0
269574,102.0,0.5,41.5,1.0,5.0
269577,98.2,2.0,35.2,1.0,3.0
269580,102.6,2.2,30.4,1.0,9.0
269586,102.0,1.125,34.125,0.0,9.0
269588,110.25,1.75,34.5,1.0,8.0
269589,110.0,1.0,34.666666666666664,0.0,1.0
269591,108.16666666666667,1.5,24.666666666666668,1.0,1.0
269593,97.75,0.75,26.75,0.0,2.0
269596,95.0,1.1666666666666667,35.333333333333336,1.0,5.0
269597,103.0,0.6666666666666666,32.0,0.0,1.0
269600,104.8,1.6,35.8,1.0,5.0
269601,106.28571428571429,2.2857142857142856,19.428571428571427,0.0,5.0
269602,106.5,1.0,19.5,1.0,7.0
269603,103.0,0.5,39.75,0.0,4.0
269604,101.66666666666667,0.3333333333333333,33.333333333333336,0.0,3.0
269606,101.28571428571429,0.8571428571428571,29.857142857142858,0.0,2.0
269607,111.25,0.875,33.875,1.0,2.0
269611,95.0,1.3333333333333333,28.666666666666668,1.0,2.0
269612,90.4,1.6,24.4,1.0,8.0
269613,101.8,1.6,33.8,0.0,8.0
269618,102.33333333333333,0.6666666666666666,37.0,1.0,1.0
269621,112.16666666666667,0.6666666666666666,18.833333333333332,1.0,10.0
269623,101.6,2.6,24.4,0.0,8.0
269624,100.5,1.5,23.875,0.0,5.0
269629,105.75,1.625,39.5,0.0,6.0
269631,107.8,1.8,29.6,1.0,3.0
269635,110.83333333333333,2.0,25.333333333333332,0.0,10.0
269636,101.0,1.25,40.125,1.0,2.0
269637,106.44444444444444,0.7777777777777778,22.11111111111111,1.0,1.0
269639,99.57142857142857,0.2857142857142857,37.0,0.0,4.0
269640,100.83333333333333,1.6666666666666667,42.5,0.0,7.0
269645,102.0,1.4444444444444444,31.77777777777778,1.0,5.0
269646,99.0,1.0,33.333333333333336,0.0,6.0
269647,111.0,0.5714285714285714,33.57142857142857,0.0,6.0
269650,100.5,0.375,26.625,0.0,5.0
269651,114.33333333333333,1.3333333333333333,27.666666666666668,0.0,3.0
269652,105.0,1.25,37.25,0.0,10.0
269655,90.75,1.25,24.5,1.0,10.0
269657,103.0,2.3333333333333335,29.0,0.0,1.0
269659,98.57142857142857,1.4285714285714286,29.571428571428573,1.0,8.0
269661,100.5,1.5,20.0,0.0,7.0
269664,93.6,0.2,28.0,0.0,2.0
269665,110.8,1.0,20.0,0.0,7.0
269669,107.6,0.8,24.0,1.0,3.0
269670,113.33333333333333,2.0,34.0,0.0,3.0
269672,108.2,0.6,29.0,1.0,10.0
269673,93.4,1.8,27.2,1.0,10.0
269674,105.8,0.6,37.1,1.0,10.0
269675,104.0,0.4,22.0,1.0,10.0
269677,104.16666666666667,1.5,36.333333333333336,0.0,5.0
269679,99.25,1.25,40.25,0.0,4.0
269680,108.25,0.75,27.5,0.0,10.0
269681,99.66666666666667,1.3333333333333333,24.333333333333332,0.0,4.0
269683,101.25,0.75,27.75,1.0,5.0
269691,102.66666666666667,0.5,38.5,0.0,1.0
269692,109.0,1.3333333333333333,23.333333333333332,0.0,1.0
269694,100.75,1.0,20.25,0.0,2.0
269697,103.2,0.4,21.3,1.0,7.0
269703,100.66666666666667,1.0,23.77777777777778,0.0,8.0
269705,108.66666666666667,1.0,24.333333333333332,1.0,1.0
269708,104.0,0.8,36.8,1.0,6.0
269709,95.66666666666667,1.0,33.333333333333336,0.0,7.0
269711,94.0,2.0,39.0,1.0,6.0
269715,93.33333333333333,1.0,42.333333333333336,0.0,10.0
269716,98.0,0.375,21.375,0.0,5.0
269717,110.11111111111111,2.0,33.22222222222222,0.0,10.0
269718,102.16666666666667,1.8333333333333333,27.833333333333332,0.0,9.0
269719,101.0,1.5,19.75,1.0,8.0
269721,105.33333333333333,0.6666666666666666,36.666666666666664,1.0,8.0
269723,103.66666666666667,1.6666666666666667,25.5,1.0,7.0
269726,103.33333333333333,1.5,27.5,0.0,9.0
269727,91.0,1.3333333333333333,38.0,1.0,9.0
269728,107.2,1.6,32.2,0.0,8.0
269729,104.0,1.25,34.75,0.0,2.0
269732,101.42857142857143,2.0,30.285714285714285,0.0,2.0
269734,102.25,1.5,19.5,1.0,1.0
269736,106.0,0.25,23.75,0.0,8.0
269737,106.5,2.25,39.0,0.0,6.0
269739,98.33333333333333,0.6666666666666666,24.833333333333332,0.0,5.0
269742,100.33333333333333,2.6666666666666665,22.333333333333332,1.0,10.0
269747,106.0,1.0,25.571428571428573,0.0,5.0
269750,97.33333333333333,1.3333333333333333,33.0,1.0,4.0
269754,103.0,0.5,27.666666666666668,0.0,4.0
269757,95.16666666666667,0.3333333333333333,21.166666666666668,1.0,8.0
269758,106.16666666666667,1.8333333333333333,33.0,0.0,3.0
269760,101.2,1.4,34.6,0.0,7.0
269766,99.83333333333333,1.3333333333333333,21.166666666666668,1.0,1.0
269767,97.5,1.5,32.166666666666664,1.0,2.0
269768,107.0,0.5,23.75,0.0,7.0
269771,111.66666666666667,2.6666666666666665,34.666666666666664,0.0,6.0
269772,96.16666666666667,1.0,31.833333333333332,1.0,9.0
269773,99.33333333333333,1.6666666666666667,36.666666666666664,1.0,10.0
269776,95.11111111111111,2.111111111111111,33.55555555555556,1.0,3.0
269780,103.25,1.0,25.25,1.0,9.0
269783,99.75,0.25,37.25,1.0,7.0
269788,104.8,0.8,27.9,1.0,1.0
269789,98.14285714285714,0.7142857142857143,40.0,1.0,2.0
269790,105.66666666666667,1.6666666666666667,23.0,1.0,10.0
269791,103.25,1.5,20.75,1.0,2.0
269792,108.5,2.5,32.25,1.0,10.0
269793,107.0,1.625,27.125,1.0,6.0
269794,95.0,0.5,40.0,1.0,10.0
269798,101.5,0.3333333333333333,39.333333333333336,1.0,4.0
269802,108.2,2.0,30.6,0.0,1.0
269805,100.83333333333333,1.6666666666666667,40.333333333333336,1.0,6.0
269807,107.75,1.75,29.25,0.0,3.0
269808,94.66666666666667,0.3333333333333333,37.666666666666664,0.0,9.0
269818,109.5,1.0,26.25,1.0,2.0
269819,97.5,1.5,29.0,1.0,5.0
269820,107.0,1.0,24.2,0.0,3.0
269821,100.0,0.6666666666666666,29.666666666666668,0.0,8.0
269830,100.4,1.2,22.6,1.0,10.0
269831,104.42857142857143,2.142857142857143,31.142857142857142,1.0,1.0
269832,110.0,0.5,19.833333333333332,1.0,1.0
269836,101.5,1.25,26.0,0.0,2.0
269837,108.4,1.2,18.8,1.0,10.0
269842,107.25,1.0,25.5,0.0,2.0
269843,91.0,2.0,38.75,1.0,8.0
269844,101.66666666666667,1.0,41.666666666666664,1.0,9.0
269845,103.5,1.25,23.0,0.0,8.0
269846,105.0,0.6666666666666666,21.5,0.0,8.0
269847,98.66666666666667,1.6666666666666667,34.833333333333336,1.0,1.0
269848,109.83333333333333,0.3333333333333333,19.166666666666668,0.0,6.0
269849,100.0,0.6666666666666666,26.666666666666668,0.0,8.0
269852,104.0,2.2,32.0,1.0,7.0
269854,102.33333333333333,0.6666666666666666,25.0,1.0,3.0
269859,101.63636363636364,0.6363636363636364,38.81818181818182,1.0,5.0
269860,104.33333333333333,0.5,34.666666666666664,1.0,8.0
269861,100.5,0.75,20.25,0.0,2.0
269862,100.2,1.8,27.8,0.0,4.0
269864,105.28571428571429,1.4285714285714286,31.285714285714285,0.0,5.0
269867,106.2,1.0,41.2,1.0,1.0
269868,98.33333333333333,2.3333333333333335,38.333333333333336,0.0,10.0
269870,108.0,0.75,32.5,0.0,10.0
269873,104.0,1.5714285714285714,22.714285714285715,0.0,8.0
269874,106.0,0.75,24.25,1.0,5.0
269875,97.83333333333333,1.3333333333333333,24.0,0.0,4.0
269877,100.66666666666667,0.6666666666666666,25.0,1.0,3.0
269879,103.28571428571429,1.0,32.42857142857143,0.0,2.0
269881,109.6,1.4,29.2,0.0,10.0
269883,101.88888888888889,1.1111111111111112,24.88888888888889,1.0,9.0
269884,104.0,1.375,22.25,1.0,7.0
269886,99.8,1.2,31.2,0.0,7.0
269888,102.4,0.6,21.2,1.0,5.0
269890,98.57142857142857,1.1428571428571428,23.428571428571427,1.0,4.0
269891,105.0,1.0,26.666666666666668,1.0,1.0
269894,97.66666666666667,1.6666666666666667,36.0,1.0,10.0
269897,104.0,1.4,27.4,1.0,7.0
269902,99.0,2.0,29.0,0.0,1.0
269903,110.2,0.8,34.0,0.0,2.0
269904,100.66666666666667,1.0,20.166666666666668,1.0,5.0
269906,96.4,1.8,25.6,1.0,7.0
269910,100.16666666666667,0.3333333333333333,38.333333333333336,1.0,5.0
269911,107.14285714285714,1.2857142857142858,20.285714285714285,0.0,8.0
269913,101.4,1.0,35.6,1.0,2.0
269914,104.85714285714286,1.5714285714285714,37.714285714285715,0.0,2.0
269916,101.0,1.0,30.5,1.0,9.0
269922,92.0,0.6666666666666666,40.666666666666664,0.0,5.0
269923,99.66666666666667,1.3333333333333333,24.0,1.0,8.0
269925,104.125,1.0,38.125,0.0,5.0
269926,100.0,0.6,24.8,1.0,4.0
269927,91.33333333333333,0.5,37.166666666666664,1.0,10.0
269929,97.25,2.0,23.0,0.0,4.0
269930,104.0,0.6666666666666666,35.333333333333336,0.0,10.0
269932,100.42857142857143,0.8571428571428571,35.857142857142854,1.0,8.0
269933,100.57142857142857,1.0,24.0,0.0,10.0
269935,97.2,1.0,42.0,1.0,4.0
269940,102.25,0.25,29.5,1.0,3.0
269941,109.0,0.25,22.0,0.0,3.0
269947,101.83333333333333,1.0,27.166666666666668,1.0,9.0
269948,104.75,0.75,26.5,1.0,6.0
269950,100.85714285714286,1.7142857142857142,32.714285714285715,0.0,2.0
269952,102.66666666666667,1.6666666666666667,24.666666666666668,0.0,8.0
269953,106.66666666666667,1.6666666666666667,40.0,0.0,8.0
269957,107.5,1.5,29.5,0.0,5.0
269958,100.6,0.8,20.0,0.0,3.0
269959,98.75,0.5,20.75,0.0,2.0
269960,106.2,1.8,19.8,1.0,4.0
269962,106.16666666666667,1.5,25.0,1.0,7.0
269963,95.6,1.2,34.4,0.0,2.0
