cust_id,rating,object_id,object_name
270257,5,2_3,Footwear_Women
268853,4,3_9,Electronics_Cameras
267938,2,2_3,Footwear_Women
272622,5,6_12,Home and kitchen_Tools
272652,5,3_10,Electronics_Audio and video
273962,2,2_3,Footwear_Women
268956,2,1_3,Clothing_Kids
274772,5,5_6,Books_DIY
273307,1,3_5,Electronics_Computers
269161,2,5_3,Books_Comics
266917,1,6_12,Home and kitchen_Tools
272515,5,5_12,Books_Academic
269304,5,6_12,Home and kitchen_Tools
269606,1,4_1,Bags_Mens
273264,2,3_4,Electronics_Mobiles
270252,5,3_10,Electronics_Audio and video
273562,3,1_4,Clothing_Mens
275183,4,4_4,Bags_Women
271492,3,2_4,Footwear_Kids
272359,5,5_10,Books_Non-Fiction
269216,2,5_3,Books_Comics
272383,4,6_11,Home and kitchen_Bath
273973,5,1_3,Clothing_Kids
267681,5,5_12,Books_Academic
269563,5,6_12,Home and kitchen_Tools
270655,4,5_11,Books_Children
268328,5,5_3,Books_Comics
274027,3,6_12,Home and kitchen_Tools
270473,1,3_8,Electronics_Personal Appliances
268548,2,5_7,Books_Fiction
275218,4,5_6,Books_DIY
274608,2,2_3,Footwear_Women
267023,2,6_10,Home and kitchen_Kitchen
273647,3,3_9,Electronics_Cameras
270935,3,6_10,Home and kitchen_Kitchen
270555,2,5_12,Books_Academic
272212,5,1_4,Clothing_Mens
266959,3,2_1,Footwear_Mens
269906,4,5_7,Books_Fiction
274701,2,6_12,Home and kitchen_Tools
274069,3,3_10,Electronics_Audio and video
273285,5,3_8,Electronics_Personal Appliances
273739,5,3_8,Electronics_Personal Appliances
269703,1,5_10,Books_Non-Fiction
269385,1,3_10,Electronics_Audio and video
273564,5,6_12,Home and kitchen_Tools
274471,2,6_12,Home and kitchen_Tools
272151,5,5_3,Books_Comics
270328,2,3_10,Electronics_Audio and video
268734,1,1_3,Clothing_Kids
274703,5,3_5,Electronics_Computers
270321,2,6_10,Home and kitchen_Kitchen
271887,4,5_3,Books_Comics
272495,3,6_10,Home and kitchen_Kitchen
273511,2,3_9,Electronics_Cameras
267653,1,6_12,Home and kitchen_Tools
274568,3,3_9,Electronics_Cameras
272500,5,5_3,Books_Comics
274955,4,2_1,Footwear_Mens
270550,5,4_4,Bags_Women
269245,5,3_4,Electronics_Mobiles
274435,2,4_1,Bags_Mens
267835,2,5_6,Books_DIY
269094,2,3_5,Electronics_Computers
272316,2,6_12,Home and kitchen_Tools
270684,2,3_5,Electronics_Computers
267000,5,4_4,Bags_Women
272308,4,1_3,Clothing_Kids
273993,2,5_11,Books_Children
272353,1,2_1,Footwear_Mens
269794,2,4_1,Bags_Mens
271972,2,6_2,Home and kitchen_Furnishing
274525,4,5_3,Books_Comics
270146,4,4_1,Bags_Mens
274463,4,1_4,Clothing_Mens
274046,5,3_9,Electronics_Cameras
274367,1,6_10,Home and kitchen_Kitchen
268449,4,4_4,Bags_Women
271924,5,4_4,Bags_Women
267234,3,4_1,Bags_Mens
267727,3,6_2,Home and kitchen_Furnishing
273910,2,5_12,Books_Academic
274700,4,3_9,Electronics_Cameras
272371,4,3_9,Electronics_Cameras
271261,5,6_12,Home and kitchen_Tools
272816,2,5_10,Books_Non-Fiction
270602,5,2_1,Footwear_Mens
267698,2,5_11,Books_Children
274719,1,5_6,Books_DIY
267714,2,5_7,Books_Fiction
271243,4,1_1,Clothing_Women
271793,5,5_11,Books_Children
270356,5,1_1,Clothing_Women
267227,4,4_1,Bags_Mens
272863,4,4_1,Bags_Mens
270718,5,4_4,Bags_Women
268876,4,5_3,Books_Comics
270608,2,4_1,Bags_Mens
268353,1,2_3,Footwear_Women
274573,5,5_12,Books_Academic
267883,2,3_5,Electronics_Computers
270246,3,2_3,Footwear_Women
267291,3,1_3,Clothing_Kids
271718,2,4_1,Bags_Mens
269316,5,4_1,Bags_Mens
268629,5,5_6,Books_DIY
270018,5,3_8,Electronics_Personal Appliances
271541,3,1_1,Clothing_Women
268881,4,2_4,Footwear_Kids
272116,4,5_10,Books_Non-Fiction
274076,4,6_12,Home and kitchen_Tools
274219,5,3_9,Electronics_Cameras
274616,5,6_12,Home and kitchen_Tools
273507,2,3_5,Electronics_Computers
273783,2,1_3,Clothing_Kids
271606,4,6_12,Home and kitchen_Tools
274708,1,3_10,Electronics_Audio and video
268299,5,5_10,Books_Non-Fiction
269042,5,5_6,Books_DIY
269332,2,6_10,Home and kitchen_Kitchen
269168,4,5_7,Books_Fiction
269528,2,2_3,Footwear_Women
272128,4,1_4,Clothing_Mens
272411,4,5_12,Books_Academic
267167,4,5_6,Books_DIY
270872,4,3_4,Electronics_Mobiles
274056,3,5_12,Books_Academic
272809,3,4_4,Bags_Women
274296,5,3_10,Electronics_Audio and video
275179,2,6_2,Home and kitchen_Furnishing
271806,3,3_4,Electronics_Mobiles
272494,4,1_3,Clothing_Kids
274293,2,4_4,Bags_Women
271107,5,4_4,Bags_Women
274569,3,6_12,Home and kitchen_Tools
268720,3,3_4,Electronics_Mobiles
268302,4,5_11,Books_Children
273325,4,4_1,Bags_Mens
267278,1,5_11,Books_Children
267952,1,3_10,Electronics_Audio and video
274471,4,6_11,Home and kitchen_Bath
270741,4,5_10,Books_Non-Fiction
273481,5,4_4,Bags_Women
274156,2,3_8,Electronics_Personal Appliances
274027,3,5_12,Books_Academic
275073,1,3_8,Electronics_Personal Appliances
269958,1,6_12,Home and kitchen_Tools
269734,5,5_12,Books_Academic
268161,5,4_4,Bags_Women
269365,1,3_5,Electronics_Computers
271317,1,2_1,Footwear_Mens
270892,5,3_8,Electronics_Personal Appliances
268934,2,6_2,Home and kitchen_Furnishing
270234,3,5_3,Books_Comics
268633,3,4_4,Bags_Women
272660,1,5_10,Books_Non-Fiction
272910,3,3_10,Electronics_Audio and video
274180,5,2_1,Footwear_Mens
274523,5,2_3,Footwear_Women
270647,2,2_1,Footwear_Mens
267681,2,6_11,Home and kitchen_Bath
274437,1,5_7,Books_Fiction
268819,3,6_12,Home and kitchen_Tools
270512,1,3_8,Electronics_Personal Appliances
275007,4,6_10,Home and kitchen_Kitchen
266957,1,2_1,Footwear_Mens
275170,4,5_12,Books_Academic
272721,3,5_10,Books_Non-Fiction
267032,4,3_10,Electronics_Audio and video
270020,2,4_4,Bags_Women
271055,3,3_9,Electronics_Cameras
270310,1,6_12,Home and kitchen_Tools
274641,1,5_7,Books_Fiction
274370,5,6_2,Home and kitchen_Furnishing
268359,2,3_9,Electronics_Cameras
270705,4,5_3,Books_Comics
270933,3,4_1,Bags_Mens
275165,1,5_6,Books_DIY
269637,1,2_4,Footwear_Kids
269192,5,3_10,Electronics_Audio and video
268363,4,4_4,Bags_Women
269727,1,1_1,Clothing_Women
270880,5,3_8,Electronics_Personal Appliances
272037,3,6_11,Home and kitchen_Bath
271580,4,5_3,Books_Comics
274265,3,5_7,Books_Fiction
274074,5,6_11,Home and kitchen_Bath
271294,2,6_2,Home and kitchen_Furnishing
273999,3,2_4,Footwear_Kids
271673,2,3_9,Electronics_Cameras
272046,5,3_9,Electronics_Cameras
273661,3,5_7,Books_Fiction
271650,5,6_10,Home and kitchen_Kitchen
269580,4,2_1,Footwear_Mens
272148,1,2_3,Footwear_Women
274166,2,1_1,Clothing_Women
269586,1,6_12,Home and kitchen_Tools
271406,1,3_10,Electronics_Audio and video
268698,4,2_3,Footwear_Women
271964,5,3_8,Electronics_Personal Appliances
269847,3,2_4,Footwear_Kids
269964,4,5_7,Books_Fiction
266853,1,1_1,Clothing_Women
268974,4,5_6,Books_DIY
269054,3,1_3,Clothing_Kids
269142,1,4_1,Bags_Mens
271279,5,3_10,Electronics_Audio and video
267099,1,6_10,Home and kitchen_Kitchen
274021,4,5_6,Books_DIY
273952,1,6_11,Home and kitchen_Bath
269310,4,5_6,Books_DIY
270262,2,3_10,Electronics_Audio and video
272174,4,6_10,Home and kitchen_Kitchen
270833,5,6_11,Home and kitchen_Bath
275141,3,2_1,Footwear_Mens
272145,5,1_4,Clothing_Mens
275081,4,3_5,Electronics_Computers
267935,4,5_3,Books_Comics
268251,1,5_6,Books_DIY
275002,5,3_8,Electronics_Personal Appliances
272910,2,3_4,Electronics_Mobiles
269455,1,4_4,Bags_Women
271669,5,6_11,Home and kitchen_Bath
270812,5,6_10,Home and kitchen_Kitchen
269042,5,5_10,Books_Non-Fiction
268319,1,2_4,Footwear_Kids
275049,3,5_10,Books_Non-Fiction
274518,2,3_9,Electronics_Cameras
267439,4,3_4,Electronics_Mobiles
274492,4,2_4,Footwear_Kids
267377,2,4_1,Bags_Mens
269183,3,2_4,Footwear_Kids
270470,1,6_2,Home and kitchen_Furnishing
266920,5,2_4,Footwear_Kids
274166,4,6_11,Home and kitchen_Bath
270142,4,3_10,Electronics_Audio and video
274542,5,2_4,Footwear_Kids
267188,2,1_3,Clothing_Kids
273821,5,5_10,Books_Non-Fiction
270053,4,4_1,Bags_Mens
268609,4,2_3,Footwear_Women
273251,5,6_10,Home and kitchen_Kitchen
268505,1,4_4,Bags_Women
269005,3,2_4,Footwear_Kids
271806,1,1_3,Clothing_Kids
269875,2,3_8,Electronics_Personal Appliances
275225,4,1_1,Clothing_Women
274180,5,2_1,Footwear_Mens
274176,4,4_4,Bags_Women
270144,2,6_2,Home and kitchen_Furnishing
269711,1,5_11,Books_Children
272192,4,5_11,Books_Children
270535,1,2_4,Footwear_Kids
269591,2,2_1,Footwear_Mens
269460,4,1_1,Clothing_Women
272671,3,3_10,Electronics_Audio and video
271428,3,6_12,Home and kitchen_Tools
272230,4,4_1,Bags_Mens
271315,1,3_10,Electronics_Audio and video
266829,4,6_10,Home and kitchen_Kitchen
268796,2,6_2,Home and kitchen_Furnishing
274924,1,6_10,Home and kitchen_Kitchen
272143,2,6_2,Home and kitchen_Furnishing
272478,3,5_12,Books_Academic
268442,5,2_4,Footwear_Kids
269596,3,4_1,Bags_Mens
272973,2,1_1,Clothing_Women
267978,1,3_8,Electronics_Personal Appliances
272038,3,5_7,Books_Fiction
272317,5,1_3,Clothing_Kids
273010,1,6_10,Home and kitchen_Kitchen
267756,1,1_3,Clothing_Kids
270004,2,2_4,Footwear_Kids
274096,2,5_12,Books_Academic
270743,2,6_10,Home and kitchen_Kitchen
268319,2,6_12,Home and kitchen_Tools
267802,3,3_4,Electronics_Mobiles
269189,5,3_5,Electronics_Computers
268376,5,6_10,Home and kitchen_Kitchen
270955,5,2_3,Footwear_Women
269212,3,4_1,Bags_Mens
269747,2,3_10,Electronics_Audio and video
274682,3,6_12,Home and kitchen_Tools
268658,4,5_6,Books_DIY
268664,2,1_1,Clothing_Women
269611,5,5_7,Books_Fiction
270264,1,2_4,Footwear_Kids
268821,5,6_2,Home and kitchen_Furnishing
266827,1,5_3,Books_Comics
269024,5,4_4,Bags_Women
268180,5,3_5,Electronics_Computers
267574,4,6_12,Home and kitchen_Tools
268880,2,5_10,Books_Non-Fiction
274017,1,3_8,Electronics_Personal Appliances
271810,1,5_12,Books_Academic
273656,2,5_12,Books_Academic
267188,4,4_4,Bags_Women
270069,1,3_9,Electronics_Cameras
271041,5,2_4,Footwear_Kids
272118,3,1_4,Clothing_Mens
272704,5,2_4,Footwear_Kids
271867,3,6_10,Home and kitchen_Kitchen
268783,1,3_8,Electronics_Personal Appliances
270864,1,3_10,Electronics_Audio and video
271168,1,2_3,Footwear_Women
271918,1,2_3,Footwear_Women
273543,3,3_8,Electronics_Personal Appliances
273795,2,3_5,Electronics_Computers
273543,4,1_3,Clothing_Kids
267915,3,5_11,Books_Children
271668,4,2_4,Footwear_Kids
269328,2,5_6,Books_DIY
266966,2,3_9,Electronics_Cameras
268783,4,5_12,Books_Academic
269193,2,6_11,Home and kitchen_Bath
267990,3,3_5,Electronics_Computers
273708,3,3_9,Electronics_Cameras
272187,3,2_3,Footwear_Women
269736,2,5_10,Books_Non-Fiction
269370,2,5_6,Books_DIY
268026,3,5_12,Books_Academic
269499,1,3_8,Electronics_Personal Appliances
266957,4,5_6,Books_DIY
273969,5,3_4,Electronics_Mobiles
269645,3,3_4,Electronics_Mobiles
268853,5,3_5,Electronics_Computers
271054,3,6_11,Home and kitchen_Bath
273121,2,3_9,Electronics_Cameras
269050,5,3_10,Electronics_Audio and video
271989,5,6_10,Home and kitchen_Kitchen
267252,2,5_11,Books_Children
273234,4,3_10,Electronics_Audio and video
267606,5,2_1,Footwear_Mens
274884,2,3_5,Electronics_Computers
274293,3,6_11,Home and kitchen_Bath
272456,1,6_11,Home and kitchen_Bath
270968,4,3_5,Electronics_Computers
272474,5,4_1,Bags_Mens
273225,1,2_3,Footwear_Women
267586,2,5_3,Books_Comics
270684,4,6_2,Home and kitchen_Furnishing
267251,4,6_11,Home and kitchen_Bath
273744,2,3_8,Electronics_Personal Appliances
269356,5,1_1,Clothing_Women
266822,1,1_1,Clothing_Women
268744,5,2_1,Footwear_Mens
272937,5,3_4,Electronics_Mobiles
270709,2,5_11,Books_Children
268037,3,3_9,Electronics_Cameras
274314,1,6_12,Home and kitchen_Tools
271159,1,2_4,Footwear_Kids
270540,5,5_12,Books_Academic
268536,1,3_5,Electronics_Computers
270018,2,6_11,Home and kitchen_Bath
273190,2,2_4,Footwear_Kids
272801,1,5_12,Books_Academic
266895,2,5_11,Books_Children
270064,1,5_7,Books_Fiction
266953,5,4_1,Bags_Mens
273207,4,5_3,Books_Comics
267325,2,3_9,Electronics_Cameras
270787,5,3_8,Electronics_Personal Appliances
270155,3,6_10,Home and kitchen_Kitchen
268629,5,6_2,Home and kitchen_Furnishing
269545,4,6_2,Home and kitchen_Furnishing
267592,5,2_4,Footwear_Kids
267576,4,2_3,Footwear_Women
268245,1,2_3,Footwear_Women
268904,5,6_10,Home and kitchen_Kitchen
273574,1,5_3,Books_Comics
267886,4,3_9,Electronics_Cameras
275249,3,5_10,Books_Non-Fiction
272529,2,6_12,Home and kitchen_Tools
267143,3,2_3,Footwear_Women
268501,4,1_1,Clothing_Women
275159,3,6_12,Home and kitchen_Tools
269293,5,5_12,Books_Academic
269574,3,6_2,Home and kitchen_Furnishing
275184,4,5_3,Books_Comics
271698,1,3_8,Electronics_Personal Appliances
269399,1,4_1,Bags_Mens
269055,4,5_7,Books_Fiction
270272,5,6_12,Home and kitchen_Tools
272497,5,3_9,Electronics_Cameras
274972,4,3_8,Electronics_Personal Appliances
270206,2,2_4,Footwear_Kids
267711,1,6_10,Home and kitchen_Kitchen
270030,2,4_1,Bags_Mens
274590,4,3_5,Electronics_Computers
274748,1,6_2,Home and kitchen_Furnishing
274902,1,5_3,Books_Comics
269193,5,3_4,Electronics_Mobiles
267088,1,3_9,Electronics_Cameras
271576,2,6_10,Home and kitchen_Kitchen
272973,2,5_10,Books_Non-Fiction
273141,5,2_4,Footwear_Kids
270477,5,2_1,Footwear_Mens
272535,2,3_8,Electronics_Personal Appliances
273783,1,3_5,Electronics_Computers
273936,3,3_5,Electronics_Computers
275069,3,3_4,Electronics_Mobiles
267346,1,2_4,Footwear_Kids
272690,3,3_8,Electronics_Personal Appliances
274306,4,5_7,Books_Fiction
268713,1,6_12,Home and kitchen_Tools
271620,2,6_11,Home and kitchen_Bath
271697,2,5_10,Books_Non-Fiction
274828,1,5_11,Books_Children
268100,1,1_4,Clothing_Mens
271011,2,3_5,Electronics_Computers
272200,1,6_12,Home and kitchen_Tools
269988,5,6_11,Home and kitchen_Bath
269442,5,4_1,Bags_Mens
271062,3,5_10,Books_Non-Fiction
272544,1,3_5,Electronics_Computers
270992,5,4_4,Bags_Women
271389,1,5_7,Books_Fiction
272593,1,1_4,Clothing_Mens
270506,5,2_3,Footwear_Women
270049,5,5_10,Books_Non-Fiction
273767,4,2_3,Footwear_Women
269836,3,3_4,Electronics_Mobiles
274740,1,2_4,Footwear_Kids
268928,5,4_4,Bags_Women
273903,5,6_11,Home and kitchen_Bath
270327,4,5_11,Books_Children
272261,5,4_1,Bags_Mens
273917,3,2_1,Footwear_Mens
275250,4,2_4,Footwear_Kids
269485,3,3_5,Electronics_Computers
274223,1,6_11,Home and kitchen_Bath
269711,5,5_11,Books_Children
270551,3,5_7,Books_Fiction
267103,1,4_4,Bags_Women
274722,5,3_8,Electronics_Personal Appliances
275249,1,5_6,Books_DIY
274602,3,3_10,Electronics_Audio and video
273836,3,3_10,Electronics_Audio and video
274507,3,3_5,Electronics_Computers
271406,2,4_4,Bags_Women
266829,2,3_9,Electronics_Cameras
273638,1,5_11,Books_Children
267978,2,5_3,Books_Comics
275034,2,1_3,Clothing_Kids
270461,3,2_4,Footwear_Kids
275252,5,2_4,Footwear_Kids
268663,1,5_3,Books_Comics
273997,2,5_10,Books_Non-Fiction
275247,1,1_4,Clothing_Mens
270892,2,6_11,Home and kitchen_Bath
268169,1,6_2,Home and kitchen_Furnishing
272951,3,6_11,Home and kitchen_Bath
269864,2,4_1,Bags_Mens
266878,5,5_12,Books_Academic
272566,3,3_10,Electronics_Audio and video
272878,2,5_7,Books_Fiction
267442,5,5_11,Books_Children
269655,1,3_10,Electronics_Audio and video
270641,5,3_10,Electronics_Audio and video
272598,4,3_5,Electronics_Computers
271760,3,5_6,Books_DIY
272981,4,1_4,Clothing_Mens
271961,4,5_12,Books_Academic
269449,1,5_7,Books_Fiction
272653,3,5_10,Books_Non-Fiction
269370,4,1_1,Clothing_Women
268649,5,1_3,Clothing_Kids
274072,1,5_3,Books_Comics
271452,5,3_10,Electronics_Audio and video
267024,1,3_9,Electronics_Cameras
270037,4,5_12,Books_Academic
270927,4,1_1,Clothing_Women
268560,2,5_3,Books_Comics
271410,1,4_1,Bags_Mens
272493,4,5_6,Books_DIY
269673,2,1_1,Clothing_Women
274559,4,2_3,Footwear_Women
273515,2,3_8,Electronics_Personal Appliances
267592,5,2_3,Footwear_Women
269140,1,3_4,Electronics_Mobiles
270330,3,6_11,Home and kitchen_Bath
266986,4,6_10,Home and kitchen_Kitchen
271116,2,5_3,Books_Comics
271181,3,1_1,Clothing_Women
271509,3,5_10,Books_Non-Fiction
267657,4,5_7,Books_Fiction
272978,2,6_11,Home and kitchen_Bath
270944,4,5_3,Books_Comics
271793,4,3_4,Electronics_Mobiles
267618,4,5_6,Books_DIY
268131,3,2_3,Footwear_Women
271092,1,6_2,Home and kitchen_Furnishing
274552,3,6_12,Home and kitchen_Tools
274825,1,3_4,Electronics_Mobiles
267757,1,1_1,Clothing_Women
273052,1,5_3,Books_Comics
274008,4,5_7,Books_Fiction
267347,1,5_10,Books_Non-Fiction
269573,3,1_4,Clothing_Mens
268092,1,3_10,Electronics_Audio and video
267977,1,5_3,Books_Comics
269279,5,6_10,Home and kitchen_Kitchen
269266,4,4_1,Bags_Mens
273882,3,3_5,Electronics_Computers
275250,4,1_3,Clothing_Kids
268048,1,6_11,Home and kitchen_Bath
274689,5,3_8,Electronics_Personal Appliances
273125,5,5_6,Books_DIY
269228,3,4_4,Bags_Women
268812,2,5_10,Books_Non-Fiction
269910,4,1_1,Clothing_Women
270092,1,5_6,Books_DIY
272136,1,3_10,Electronics_Audio and video
275062,5,6_2,Home and kitchen_Furnishing
270700,4,5_7,Books_Fiction
272742,1,3_9,Electronics_Cameras
270375,2,5_10,Books_Non-Fiction
271145,5,3_5,Electronics_Computers
270710,2,3_4,Electronics_Mobiles
274604,4,5_11,Books_Children
269760,5,3_9,Electronics_Cameras
274048,4,6_10,Home and kitchen_Kitchen
269933,3,1_3,Clothing_Kids
267165,3,4_1,Bags_Mens
273229,4,2_3,Footwear_Women
269079,2,4_1,Bags_Mens
273437,4,2_3,Footwear_Women
267674,1,6_2,Home and kitchen_Furnishing
267739,5,3_8,Electronics_Personal Appliances
272079,5,3_5,Electronics_Computers
273999,4,6_2,Home and kitchen_Furnishing
274077,2,1_4,Clothing_Mens
273733,5,2_1,Footwear_Mens
267224,4,5_11,Books_Children
273740,3,5_10,Books_Non-Fiction
268922,5,1_4,Clothing_Mens
267757,3,3_5,Electronics_Computers
274003,5,5_3,Books_Comics
268204,5,6_10,Home and kitchen_Kitchen
269723,5,1_3,Clothing_Kids
270983,1,5_11,Books_Children
271563,2,6_2,Home and kitchen_Furnishing
272961,1,1_3,Clothing_Kids
272327,2,3_5,Electronics_Computers
272358,2,3_10,Electronics_Audio and video
274829,4,5_3,Books_Comics
274260,3,5_11,Books_Children
268746,4,2_3,Footwear_Women
272437,4,5_12,Books_Academic
271355,3,4_4,Bags_Women
269983,2,6_12,Home and kitchen_Tools
270447,5,5_6,Books_DIY
268804,5,2_4,Footwear_Kids
274155,5,5_7,Books_Fiction
274701,2,2_1,Footwear_Mens
274519,5,3_9,Electronics_Cameras
273582,4,2_4,Footwear_Kids
273423,2,3_5,Electronics_Computers
272699,3,5_3,Books_Comics
267117,2,5_7,Books_Fiction
267680,3,5_11,Books_Children
275051,5,3_5,Electronics_Computers
271789,4,1_1,Clothing_Women
271599,4,2_4,Footwear_Kids
273716,1,6_12,Home and kitchen_Tools
270540,3,1_4,Clothing_Mens
269766,2,3_8,Electronics_Personal Appliances
271866,2,2_4,Footwear_Kids
270571,5,6_2,Home and kitchen_Furnishing
273903,1,2_4,Footwear_Kids
267950,5,1_3,Clothing_Kids
269536,2,1_4,Clothing_Mens
269962,2,2_1,Footwear_Mens
267387,1,3_5,Electronics_Computers
270455,3,3_8,Electronics_Personal Appliances
274719,1,5_3,Books_Comics
266945,4,5_10,Books_Non-Fiction
268323,4,2_4,Footwear_Kids
269932,5,5_11,Books_Children
272197,3,3_9,Electronics_Cameras
273151,5,5_3,Books_Comics
271232,2,3_10,Electronics_Audio and video
270184,1,5_6,Books_DIY
270615,5,2_3,Footwear_Women
275188,2,5_6,Books_DIY
273647,1,2_4,Footwear_Kids
270012,2,2_4,Footwear_Kids
266957,5,1_4,Clothing_Mens
268595,4,2_3,Footwear_Women
275066,2,3_4,Electronics_Mobiles
273647,5,3_10,Electronics_Audio and video
274452,5,5_10,Books_Non-Fiction
268827,2,1_1,Clothing_Women
275151,5,6_10,Home and kitchen_Kitchen
271969,5,2_4,Footwear_Kids
274476,1,3_5,Electronics_Computers
268975,1,1_3,Clothing_Kids
270458,3,6_11,Home and kitchen_Bath
273640,5,5_11,Books_Children
270985,5,5_6,Books_DIY
269015,1,5_10,Books_Non-Fiction
270926,3,3_10,Electronics_Audio and video
271205,3,5_6,Books_DIY
269612,2,5_12,Books_Academic
272434,1,5_10,Books_Non-Fiction
269518,4,6_10,Home and kitchen_Kitchen
271139,4,3_4,Electronics_Mobiles
269742,1,5_12,Books_Academic
269606,1,1_1,Clothing_Women
275088,1,6_2,Home and kitchen_Furnishing
273656,2,1_1,Clothing_Women
267792,4,3_4,Electronics_Mobiles
271501,1,2_4,Footwear_Kids
267656,3,2_3,Footwear_Women
273861,3,3_10,Electronics_Audio and video
273095,4,6_11,Home and kitchen_Bath
273930,3,3_8,Electronics_Personal Appliances
270768,2,2_4,Footwear_Kids
269200,4,4_1,Bags_Mens
266895,3,3_5,Electronics_Computers
271635,1,4_4,Bags_Women
271500,5,5_7,Books_Fiction
275151,5,5_7,Books_Fiction
269372,3,6_12,Home and kitchen_Tools
271764,1,4_4,Bags_Women
270324,2,4_1,Bags_Mens
267975,4,5_3,Books_Comics
269422,5,5_11,Books_Children
273615,4,6_12,Home and kitchen_Tools
267306,5,6_11,Home and kitchen_Bath
273615,4,4_4,Bags_Women
273099,1,5_3,Books_Comics
272098,4,5_12,Books_Academic
269573,1,3_4,Electronics_Mobiles
270775,3,4_4,Bags_Women
268819,2,3_5,Electronics_Computers
274647,5,6_12,Home and kitchen_Tools
274114,3,6_11,Home and kitchen_Bath
274177,5,6_11,Home and kitchen_Bath
270967,4,5_10,Books_Non-Fiction
272098,5,5_12,Books_Academic
274148,3,2_3,Footwear_Women
274331,1,4_1,Bags_Mens
268874,3,5_11,Books_Children
268501,1,4_1,Bags_Mens
269368,5,5_7,Books_Fiction
272045,4,3_4,Electronics_Mobiles
270964,5,6_11,Home and kitchen_Bath
274073,2,2_3,Footwear_Women
270776,5,5_12,Books_Academic
268690,3,3_9,Electronics_Cameras
274638,1,5_6,Books_DIY
270738,1,3_4,Electronics_Mobiles
272513,5,1_4,Clothing_Mens
273728,5,6_2,Home and kitchen_Furnishing
271042,4,4_1,Bags_Mens
269791,3,6_11,Home and kitchen_Bath
270998,4,5_6,Books_DIY
269060,2,1_1,Clothing_Women
270830,2,6_2,Home and kitchen_Furnishing
272922,3,3_4,Electronics_Mobiles
274525,3,2_4,Footwear_Kids
275167,3,4_1,Bags_Mens
270111,5,3_5,Electronics_Computers
267067,4,6_12,Home and kitchen_Tools
269640,4,5_12,Books_Academic
266931,2,2_1,Footwear_Mens
270486,3,6_10,Home and kitchen_Kitchen
268372,5,6_2,Home and kitchen_Furnishing
269967,5,4_1,Bags_Mens
272262,1,5_6,Books_DIY
271184,4,3_9,Electronics_Cameras
274862,3,6_11,Home and kitchen_Bath
272618,4,5_11,Books_Children
274681,5,4_1,Bags_Mens
268333,5,2_3,Footwear_Women
272261,4,1_4,Clothing_Mens
273357,3,1_1,Clothing_Women
270792,2,5_10,Books_Non-Fiction
274806,4,1_1,Clothing_Women
269047,2,5_7,Books_Fiction
274380,5,6_2,Home and kitchen_Furnishing
272683,5,6_11,Home and kitchen_Bath
267462,5,1_1,Clothing_Women
271360,2,6_11,Home and kitchen_Bath
274685,2,6_11,Home and kitchen_Bath
266975,5,5_7,Books_Fiction
267268,1,3_9,Electronics_Cameras
268928,4,3_10,Electronics_Audio and video
268757,2,1_3,Clothing_Kids
274184,3,3_4,Electronics_Mobiles
270059,4,1_1,Clothing_Women
270008,3,2_3,Footwear_Women
273986,2,5_10,Books_Non-Fiction
269117,1,3_4,Electronics_Mobiles
269135,1,1_4,Clothing_Mens
267390,1,1_1,Clothing_Women
270338,3,6_10,Home and kitchen_Kitchen
272863,2,3_4,Electronics_Mobiles
267950,2,6_12,Home and kitchen_Tools
267001,3,6_2,Home and kitchen_Furnishing
270688,4,3_8,Electronics_Personal Appliances
269162,4,4_1,Bags_Mens
267894,1,5_12,Books_Academic
268635,5,6_10,Home and kitchen_Kitchen
271233,4,5_3,Books_Comics
268746,2,5_10,Books_Non-Fiction
273805,2,2_3,Footwear_Women
272314,1,6_12,Home and kitchen_Tools
272708,5,3_9,Electronics_Cameras
270541,1,1_4,Clothing_Mens
268930,5,2_1,Footwear_Mens
268332,1,2_1,Footwear_Mens
271430,5,1_4,Clothing_Mens
269162,4,3_4,Electronics_Mobiles
273166,2,4_1,Bags_Mens
267661,1,1_3,Clothing_Kids
271430,3,6_11,Home and kitchen_Bath
271873,2,3_9,Electronics_Cameras
274865,1,3_8,Electronics_Personal Appliances
270722,4,6_10,Home and kitchen_Kitchen
270895,4,1_1,Clothing_Women
267429,3,1_4,Clothing_Mens
270226,2,2_3,Footwear_Women
267231,3,2_1,Footwear_Mens
268669,2,6_2,Home and kitchen_Furnishing
270353,4,5_7,Books_Fiction
268279,4,5_6,Books_DIY
267478,2,5_3,Books_Comics
270030,4,3_4,Electronics_Mobiles
272127,4,1_1,Clothing_Women
271661,3,6_2,Home and kitchen_Furnishing
269002,5,6_2,Home and kitchen_Furnishing
271321,5,4_1,Bags_Mens
269362,5,1_4,Clothing_Mens
274136,2,3_8,Electronics_Personal Appliances
269997,5,2_4,Footwear_Kids
268688,4,2_4,Footwear_Kids
267978,4,3_9,Electronics_Cameras
269612,5,1_1,Clothing_Women
268928,2,4_4,Bags_Women
271988,1,5_7,Books_Fiction
272739,2,3_9,Electronics_Cameras
273391,4,5_12,Books_Academic
270060,1,6_12,Home and kitchen_Tools
268807,2,5_3,Books_Comics
269849,5,3_9,Electronics_Cameras
271555,2,6_2,Home and kitchen_Furnishing
267453,3,6_2,Home and kitchen_Furnishing
275250,4,2_3,Footwear_Women
271266,4,3_8,Electronics_Personal Appliances
